Product_ID,Keyword,Type,Hierarchy_Level
208,Computers & Accessories,Category,1
208,Accessories & Peripherals,Category,2
208,Cables & Accessories,Category,3
208,Cables,Category,4
208,USB Cables,Category,5
961,KHAITAN,Brand,1
961,AVAANTE KA-2013,Type,2
961,Computers & Accessories,Category,1
961,Accessories & Peripherals,Category,2
961,Cables & Accessories,Category,3
961,Cables,Category,4
961,USB Cables,Category,5
706,Kenstar,Brand,1
706,2400 Watts,Type,2
706,Computers & Accessories,Category,1
706,Accessories & Peripherals,Category,2
706,Cables & Accessories,Category,3
706,Cables,Category,4
706,USB Cables,Category,5
310,NEXOMS,Brand,1
310,Instant Heating,Type,2
310,Computers & Accessories,Category,1
310,Accessories & Peripherals,Category,2
310,Cables & Accessories,Category,3
310,Cables,Category,4
310,USB Cables,Category,5
947,JIALTO,Brand,1
947,Mini Waffle,Type,2
947,Computers & Accessories,Category,1
947,Accessories & Peripherals,Category,2
947,Cables & Accessories,Category,3
947,Cables,Category,4
947,USB Cables,Category,5
1027,Candes,Brand,1
1027,BlowHot All,Type,2
1027,Computers & Accessories,Category,1
1027,Accessories & Peripherals,Category,2
1027,Cables & Accessories,Category,3
1027,Cables,Category,4
1027,USB Cables,Category,5
392,Ionix,Brand,1
392,Jewellery Scale,Type,2
392,Computers & Accessories,Category,1
392,Accessories & Peripherals,Category,2
392,Cables & Accessories,Category,3
392,Cables,Category,4
392,USB Cables,Category,5
840,Kitchen,Brand,1
840,Kit Electric,Type,2
840,Computers & Accessories,Category,1
840,Accessories & Peripherals,Category,2
840,Cables & Accessories,Category,3
840,Cables,Category,4
840,USB Cables,Category,5
833,Racold,Brand,1
833,Pronto Pro,Type,2
833,Computers & Accessories,Category,1
833,Accessories & Peripherals,Category,2
833,Cables & Accessories,Category,3
833,Cables,Category,4
833,USB Cables,Category,5
368,ESN,Brand,1
368,999 Supreme,Type,2
368,Computers & Accessories,Category,1
368,Accessories & Peripherals,Category,2
368,Cables & Accessories,Category,3
368,Cables,Category,4
368,USB Cables,Category,5
668,Pajaka®,Brand,1
668,South Indian,Type,2
668,Computers & Accessories,Category,1
668,Accessories & Peripherals,Category,2
668,Cables & Accessories,Category,3
668,Cables,Category,4
668,USB Cables,Category,5
814,Saiyam,Brand,1
814,Stainless Steel,Type,2
814,Computers & Accessories,Category,1
814,Accessories & Peripherals,Category,2
814,Cables & Accessories,Category,3
814,Cables,Category,4
814,USB Cables,Category,5
661,KONVIO,Brand,1
661,NEER 10,Type,2
661,Computers & Accessories,Category,1
661,Accessories & Peripherals,Category,2
661,Cables & Accessories,Category,3
661,Cables,Category,4
661,USB Cables,Category,5
364,Havells,Brand,1
364,Glydo 1000,Type,2
364,Computers & Accessories,Category,1
364,Accessories & Peripherals,Category,2
364,Cables & Accessories,Category,3
364,Cables,Category,4
364,USB Cables,Category,5
304,Raffles,Brand,1
304,Premium Stainless,Type,2
304,Computers & Accessories,Category,1
304,Accessories & Peripherals,Category,2
304,Cables & Accessories,Category,3
304,Cables,Category,4
304,USB Cables,Category,5
1335,IONIX,Brand,1
1335,Activated Carbon,Type,2
1335,Computers & Accessories,Category,1
1335,Accessories & Peripherals,Category,2
1335,Cables & Accessories,Category,3
1335,Cables,Category,4
1335,USB Cables,Category,5
1128,KNYUC,Brand,1
1128,MART Mini,Type,2
1128,Computers & Accessories,Category,1
1128,Accessories & Peripherals,Category,2
1128,Cables & Accessories,Category,3
1128,Cables,Category,4
1128,USB Cables,Category,5
656,INKULTURE,Brand,1
656,Stainless_Steel Measuring,Type,2
656,Computers & Accessories,Category,1
656,Accessories & Peripherals,Category,2
656,Cables & Accessories,Category,3
656,Cables,Category,4
656,USB Cables,Category,5
930,Macmillan,Brand,1
930,Aquafresh 5,Type,2
930,Computers & Accessories,Category,1
930,Accessories & Peripherals,Category,2
930,Cables & Accessories,Category,3
930,Cables,Category,4
930,USB Cables,Category,5
363,Havells,Brand,1
363,D'zire 1000,Type,2
363,Computers & Accessories,Category,1
363,Accessories & Peripherals,Category,2
363,Cables & Accessories,Category,3
363,Cables,Category,4
363,USB Cables,Category,5
729,TE™,Brand,1
729,Instant Electric,Type,2
729,Computers & Accessories,Category,1
729,Accessories & Peripherals,Category,2
729,Cables & Accessories,Category,3
729,Cables,Category,4
729,USB Cables,Category,5
474,ZIGMA,Brand,1
474,WinoteK WinoteK,Type,2
474,Computers & Accessories,Category,1
474,Accessories & Peripherals,Category,2
474,Cables & Accessories,Category,3
474,Cables,Category,4
474,USB Cables,Category,5
254,KENT,Brand,1
254,11054 Alkaline,Type,2
254,Computers & Accessories,Category,1
254,Accessories & Peripherals,Category,2
254,Cables & Accessories,Category,3
254,Cables,Category,4
254,USB Cables,Category,5
64,Sujata,Brand,1
64,Dynamix DX,Type,2
64,Computers & Accessories,Category,1
64,Accessories & Peripherals,Category,2
64,Cables & Accessories,Category,3
64,Cables,Category,4
64,USB Cables,Category,5
426,Lifelong,Brand,1
426,LLMG74 750,Type,2
426,Computers & Accessories,Category,1
426,Accessories & Peripherals,Category,2
426,Cables & Accessories,Category,3
426,Cables,Category,4
426,USB Cables,Category,5
1120,TTK,Brand,1
1120,Prestige Limited,Type,2
1120,Computers & Accessories,Category,1
1120,Accessories & Peripherals,Category,2
1120,Cables & Accessories,Category,3
1120,Cables,Category,4
1120,USB Cables,Category,5
1091,AGARO,Brand,1
1091,Regal Electric,Type,2
1091,Computers & Accessories,Category,1
1091,Accessories & Peripherals,Category,2
1091,Cables & Accessories,Category,3
1091,Cables,Category,4
1091,USB Cables,Category,5
1317,VAPJA®,Brand,1
1317,Portable Mini,Type,2
1317,Computers & Accessories,Category,1
1317,Accessories & Peripherals,Category,2
1317,Cables & Accessories,Category,3
1317,Cables,Category,4
1317,USB Cables,Category,5
385,Philips,Brand,1
385,HD6975/00 25,Type,2
385,Computers & Accessories,Category,1
385,Accessories & Peripherals,Category,2
385,Cables & Accessories,Category,3
385,Cables,Category,4
385,USB Cables,Category,5
273,Usha,Brand,1
273,EI 3710,Type,2
273,Computers & Accessories,Category,1
273,Accessories & Peripherals,Category,2
273,Cables & Accessories,Category,3
273,Cables,Category,4
273,USB Cables,Category,5
1343,Campfire,Brand,1
1343,Spring Chef,Type,2
1343,Computers & Accessories,Category,1
1343,Accessories & Peripherals,Category,2
1343,Cables & Accessories,Category,3
1343,Cables,Category,4
1343,USB Cables,Category,5
1075,Themisto,Brand,1
1075,TH-WS20 Digital,Type,2
1075,Computers & Accessories,Category,1
1075,Accessories & Peripherals,Category,2
1075,Cables & Accessories,Category,3
1075,Cables,Category,4
1075,USB Cables,Category,5
1095,FYA,Brand,1
1095,Handheld Vacuum,Type,2
1095,Computers & Accessories,Category,1
1095,Accessories & Peripherals,Category,2
1095,Cables & Accessories,Category,3
1095,Cables,Category,4
1095,USB Cables,Category,5
679,Lifelong,Brand,1
679,LLSM120G Sandwich,Type,2
679,Computers & Accessories,Category,1
679,Accessories & Peripherals,Category,2
679,Cables & Accessories,Category,3
679,Cables,Category,4
679,USB Cables,Category,5
331,Kuber,Brand,1
331,Industries Nylon,Type,2
331,Computers & Accessories,Category,1
331,Accessories & Peripherals,Category,2
331,Cables & Accessories,Category,3
331,Cables,Category,4
331,USB Cables,Category,5
329,Bulfyss,Brand,1
329,Plastic Sticky,Type,2
329,Computers & Accessories,Category,1
329,Accessories & Peripherals,Category,2
329,Cables & Accessories,Category,3
329,Cables,Category,4
329,USB Cables,Category,5
714,T,Brand,1
714,TOPLINE 180,Type,2
714,Computers & Accessories,Category,1
714,Accessories & Peripherals,Category,2
714,Cables & Accessories,Category,3
714,Cables,Category,4
714,USB Cables,Category,5
899,Empty,Brand,1
899,Mist Trigger,Type,2
899,Computers & Accessories,Category,1
899,Accessories & Peripherals,Category,2
899,Cables & Accessories,Category,3
899,Cables,Category,4
899,USB Cables,Category,5
1307,LONAXA,Brand,1
1307,Mini Travel,Type,2
1307,Computers & Accessories,Category,1
1307,Accessories & Peripherals,Category,2
1307,Cables & Accessories,Category,3
1307,Cables,Category,4
1307,USB Cables,Category,5
292,SUJATA,Brand,1
292,"Powermatic Plus,",Type,2
292,Computers & Accessories,Category,1
292,Accessories & Peripherals,Category,2
292,Cables & Accessories,Category,3
292,Cables,Category,4
292,USB Cables,Category,5
1182,AGARO,Brand,1
1182,Royal Double,Type,2
1182,Computers & Accessories,Category,1
1182,Accessories & Peripherals,Category,2
1182,Cables & Accessories,Category,3
1182,Cables,Category,4
1182,USB Cables,Category,5
573,Cafe,Brand,1
573,JEI French,Type,2
573,Computers & Accessories,Category,1
573,Accessories & Peripherals,Category,2
573,Cables & Accessories,Category,3
573,Cables,Category,4
573,USB Cables,Category,5
347,Borosil,Brand,1
347,Prime Grill,Type,2
347,Computers & Accessories,Category,1
347,Accessories & Peripherals,Category,2
347,Cables & Accessories,Category,3
347,Cables,Category,4
347,USB Cables,Category,5
781,Candes,Brand,1
781,10 Litre,Type,2
781,Computers & Accessories,Category,1
781,Accessories & Peripherals,Category,2
781,Cables & Accessories,Category,3
781,Cables,Category,4
781,USB Cables,Category,5
23,Prestige,Brand,1
23,PSMFB 800,Type,2
23,Computers & Accessories,Category,1
23,Accessories & Peripherals,Category,2
23,Cables & Accessories,Category,3
23,Cables,Category,4
23,USB Cables,Category,5
282,iBELL,Brand,1
282,MPK120L Premium,Type,2
282,Computers & Accessories,Category,1
282,Accessories & Peripherals,Category,2
282,Cables & Accessories,Category,3
282,Cables,Category,4
282,USB Cables,Category,5
559,Maharaja,Brand,1
559,Whiteline Odacio,Type,2
559,Computers & Accessories,Category,1
559,Accessories & Peripherals,Category,2
559,Cables & Accessories,Category,3
559,Cables,Category,4
559,USB Cables,Category,5
1281,Shakti,Brand,1
1281,Technology S3,Type,2
1281,Computers & Accessories,Category,1
1281,Accessories & Peripherals,Category,2
1281,Cables & Accessories,Category,3
1281,Cables,Category,4
1281,USB Cables,Category,5
313,Cello,Brand,1
313,Quick Boil,Type,2
313,Computers & Accessories,Category,1
313,Accessories & Peripherals,Category,2
313,Cables & Accessories,Category,3
313,Cables,Category,4
313,USB Cables,Category,5
1002,AGARO,Brand,1
1002,Glory Cool,Type,2
1002,Computers & Accessories,Category,1
1002,Accessories & Peripherals,Category,2
1002,Cables & Accessories,Category,3
1002,Cables,Category,4
1002,USB Cables,Category,5
1211,Wolpin,Brand,1
1211,1 Lint,Type,2
1211,Computers & Accessories,Category,1
1211,Accessories & Peripherals,Category,2
1211,Cables & Accessories,Category,3
1211,Cables,Category,4
1211,USB Cables,Category,5
224,Abode,Brand,1
224,Kitchen Essential,Type,2
224,Computers & Accessories,Category,1
224,Accessories & Peripherals,Category,2
224,Cables & Accessories,Category,3
224,Cables,Category,4
224,USB Cables,Category,5
251,Sujata,Brand,1
251,"Supermix, Mixer",Type,2
251,Computers & Accessories,Category,1
251,Accessories & Peripherals,Category,2
251,Cables & Accessories,Category,3
251,Cables,Category,4
251,USB Cables,Category,5
726,CARDEX,Brand,1
726,Digital Kitchen,Type,2
726,Computers & Accessories,Category,1
726,Accessories & Peripherals,Category,2
726,Cables & Accessories,Category,3
726,Cables,Category,4
726,USB Cables,Category,5
307,V-Guard,Brand,1
307,Zenora RO+UF+MB,Type,2
307,Computers & Accessories,Category,1
307,Accessories & Peripherals,Category,2
307,Cables & Accessories,Category,3
307,Cables,Category,4
307,USB Cables,Category,5
963,Bajaj,Brand,1
963,Rex DLX,Type,2
963,Computers & Accessories,Category,1
963,Accessories & Peripherals,Category,2
963,Cables & Accessories,Category,3
963,Cables,Category,4
963,USB Cables,Category,5
475,KENT,Brand,1
475,16051 Hand,Type,2
475,Computers & Accessories,Category,1
475,Accessories & Peripherals,Category,2
475,Cables & Accessories,Category,3
475,Cables,Category,4
475,USB Cables,Category,5
245,Prestige,Brand,1
245,PIC 15.0+,Type,2
245,Computers & Accessories,Category,1
245,Accessories & Peripherals,Category,2
245,Cables & Accessories,Category,3
245,Cables,Category,4
245,USB Cables,Category,5
1312,Aqua,Brand,1
1312,d pure,Type,2
1312,Computers & Accessories,Category,1
1312,Accessories & Peripherals,Category,2
1312,Cables & Accessories,Category,3
1312,Cables,Category,4
1312,USB Cables,Category,5
923,PrettyKrafts,Brand,1
923,Laundry Square,Type,2
923,Computers & Accessories,Category,1
923,Accessories & Peripherals,Category,2
923,Cables & Accessories,Category,3
923,Cables,Category,4
923,USB Cables,Category,5
153,Libra,Brand,1
153,Roti Maker,Type,2
153,Computers & Accessories,Category,1
153,Accessories & Peripherals,Category,2
153,Cables & Accessories,Category,3
153,Cables,Category,4
153,USB Cables,Category,5
901,Glen,Brand,1
901,3 in,Type,2
901,Computers & Accessories,Category,1
901,Accessories & Peripherals,Category,2
901,Cables & Accessories,Category,3
901,Cables,Category,4
901,USB Cables,Category,5
169,Dynore,Brand,1
169,Stainless Steel,Type,2
169,Computers & Accessories,Category,1
169,Accessories & Peripherals,Category,2
169,Cables & Accessories,Category,3
169,Cables,Category,4
169,USB Cables,Category,5
994,Lint,Brand,1
994,Remover For,Type,2
994,Computers & Accessories,Category,1
994,Accessories & Peripherals,Category,2
994,Cables & Accessories,Category,3
994,Cables,Category,4
994,USB Cables,Category,5
156,Monitor,Brand,1
156,AC Stand/Heavy,Type,2
156,Computers & Accessories,Category,1
156,Accessories & Peripherals,Category,2
156,Cables & Accessories,Category,3
156,Cables,Category,4
156,USB Cables,Category,5
1316,iBELL,Brand,1
1316,"Induction Cooktop,",Type,2
1316,Computers & Accessories,Category,1
1316,Accessories & Peripherals,Category,2
1316,Cables & Accessories,Category,3
1316,Cables,Category,4
1316,USB Cables,Category,5
867,KENT,Brand,1
867,POWP-Sediment Filter,Type,2
867,Computers & Accessories,Category,1
867,Accessories & Peripherals,Category,2
867,Cables & Accessories,Category,3
867,Cables,Category,4
867,USB Cables,Category,5
509,LACOPINE,Brand,1
509,Mini Pocket,Type,2
509,Computers & Accessories,Category,1
509,Accessories & Peripherals,Category,2
509,Cables & Accessories,Category,3
509,Cables,Category,4
509,USB Cables,Category,5
418,iBELL,Brand,1
418,SEK170BM Premium,Type,2
418,Computers & Accessories,Category,1
418,Accessories & Peripherals,Category,2
418,Cables & Accessories,Category,3
418,Cables,Category,4
418,USB Cables,Category,5
1296,Activa,Brand,1
1296,Easy Mix,Type,2
1296,Computers & Accessories,Category,1
1296,Accessories & Peripherals,Category,2
1296,Cables & Accessories,Category,3
1296,Cables,Category,4
1296,USB Cables,Category,5
269,Sujata,Brand,1
269,"Dynamix, Mixer",Type,2
269,Computers & Accessories,Category,1
269,Accessories & Peripherals,Category,2
269,Cables & Accessories,Category,3
269,Cables,Category,4
269,USB Cables,Category,5
1076,Wipro,Brand,1
1076,Vesta 1380W,Type,2
1076,Computers & Accessories,Category,1
1076,Accessories & Peripherals,Category,2
1076,Cables & Accessories,Category,3
1076,Cables,Category,4
1076,USB Cables,Category,5
797,Mi,Brand,1
797,Robot Vacuum-Mop,Type,2
797,Computers & Accessories,Category,1
797,Accessories & Peripherals,Category,2
797,Cables & Accessories,Category,3
797,Cables,Category,4
797,USB Cables,Category,5
65,Havells,Brand,1
65,Ventil Air,Type,2
65,Computers & Accessories,Category,1
65,Accessories & Peripherals,Category,2
65,Cables & Accessories,Category,3
65,Cables,Category,4
65,USB Cables,Category,5
828,AGARO,Brand,1
828,Royal Stand,Type,2
828,Computers & Accessories,Category,1
828,Accessories & Peripherals,Category,2
828,Cables & Accessories,Category,3
828,Cables,Category,4
828,USB Cables,Category,5
762,Crompton,Brand,1
762,Highspeed Markle,Type,2
762,Computers & Accessories,Category,1
762,Accessories & Peripherals,Category,2
762,Cables & Accessories,Category,3
762,Cables,Category,4
762,USB Cables,Category,5
141,Lifelong,Brand,1
141,LLWM105 750-Watt,Type,2
141,Computers & Accessories,Category,1
141,Accessories & Peripherals,Category,2
141,Cables & Accessories,Category,3
141,Cables,Category,4
141,USB Cables,Category,5
577,Kuber,Brand,1
577,Industries Waterproof,Type,2
577,Computers & Accessories,Category,1
577,Accessories & Peripherals,Category,2
577,Cables & Accessories,Category,3
577,Cables,Category,4
577,USB Cables,Category,5
1344,"Portable,",Brand,1
1344,Handy Compact,Type,2
1344,Computers & Accessories,Category,1
1344,Accessories & Peripherals,Category,2
1344,Cables & Accessories,Category,3
1344,Cables,Category,4
1344,USB Cables,Category,5
62,Karcher,Brand,1
62,WD3 EU,Type,2
62,Computers & Accessories,Category,1
62,Accessories & Peripherals,Category,2
62,Cables & Accessories,Category,3
62,Cables,Category,4
62,USB Cables,Category,5
694,INALSA,Brand,1
694,Air Fryer,Type,2
694,Computers & Accessories,Category,1
694,Accessories & Peripherals,Category,2
694,Cables & Accessories,Category,3
694,Cables,Category,4
694,USB Cables,Category,5
382,AmazonBasics,Brand,1
382,High Speed,Type,2
382,Computers & Accessories,Category,1
